"date","orig_province","trips_internal","trips_not_internal","share_of_internal_trips","Nombre_Zona","location_google"
2020-03-07,36,2908382.42728571,107551.4,96.3898386259653,"Pontevedra","Pontevedra"
2020-03-07,37,845116.803714286,35747.1101428571,95.8255700354764,"Salamanca","Salamanca"
2020-03-07,38,3114529.27471429,9896.20371428572,99.6834174279634,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-07,38,3047896.31,9763.772,99.6811777186557,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-07,38,2981263.34528571,9631.34028571429,99.6789380093479,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-07,38,2918466.60271429,9317.70871428572,99.6827295505302,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-07,39,1592659.76985714,58283.804,96.4109397073759,"Cantabria","Cantabria"
2020-03-07,40,301087.388,32310.6475714286,90.1118167538301,"Segovia","Segovia"
2020-03-07,41,5022011.76557143,161295.598714286,96.8325658889436,"Seville","Seville"
2020-03-07,42,165090.459428571,11974.829,93.1039355890527,"Soria","Soria"
2020-03-07,43,1785230.91371429,108338.575714286,94.2027941368827,"Tarragona","Tarragona"
2020-03-07,44,225240.385857143,26324.5468571429,89.3096221513542,"Teruel","Teruel"
2020-03-07,45,1369724.81785714,219220.368142857,86.1001318788424,"Toledo","Toledo"
2020-03-07,46,6962755.80442857,166991.270428571,97.6342757246566,"Valencia","Valencia"
2020-03-07,47,1404502.45471429,65429.8721428571,95.4897722306731,"Valladolid","Valladolid"
2020-03-07,48,3080272.319,125335.083285714,96.0861641210195,"Biscay","Biscay"
2020-03-07,49,360004.043714286,33063.7557142857,91.5155045346798,"Zamora","Zamora"
2020-03-07,50,2404782.12014286,90280.3485714286,96.3045672019452,"Zaragoza","Zaragoza"
2020-03-07,51,248157.732714286,4295.38728571429,98.2596392962431,"Ceuta","Ceuta"
2020-03-07,52,236367.528857143,1227.42285714286,99.4736780523683,"Melilla","Melilla"
2020-03-08,1,810494.204714286,92623.7024285714,89.7713626773076,"Alava","Alava"
2020-03-08,2,853426.195857143,60403.2258571429,93.3056670174006,"Albacete","Albacete"
2020-03-08,3,4862731.46971428,175544.250428571,96.482484436084,"Alicante","Alicante"
2020-03-08,4,1865887.18585714,55001.4757142857,97.0894150839575,"Almeria","Almeria"
2020-03-08,5,283125.724857143,35203.3805714286,88.7979188488858,"Avila","Avila"
2020-03-08,6,1465340.63485714,50445.3635714286,96.6280181563788,"Badajoz","Badajoz"
2020-03-08,7,3007570.85885714,14683.7022857143,99.5190395305511,"Balearic Islands","Balearic Islands"
2020-03-08,7,2887853.65557143,13750.9221428571,99.5296722259478,"Balearic Islands","Balearic Islands"
2020-03-08,7,2768136.45228571,12818.142,99.5403049213445,"Balearic Islands","Balearic Islands"
2020-03-08,8,15801453.6115714,265861.264571429,98.3136835014266,"Barcelona","Barcelona"
2020-03-08,9,854970.264571429,59845.4687142857,93.3910901657708,"Burgos","Burgos"
2020-03-08,10,737917.022571429,47358.951,93.8820996478513,"Caceres","Caceres"
2020-03-08,11,3360543.77557143,96692.3445714286,97.1615165715528,"Cadiz","Cadiz"
2020-03-08,12,1515500.938,82058.684,94.8091125615433,"Castellon","Castellon"
2020-03-08,13,1002656.89785714,54894.9527142857,94.7549298836904,"Ciudad Real","Ciudad Real"
2020-03-08,14,1998823.64871429,88993.5965714286,95.694650733267,"Cordoba","Cordoba"
2020-03-08,15,3410041.18314286,115626.012857143,96.6862308951875,"A Coruna","A Coruna"
2020-03-08,16,301842.127714286,49126.9537142857,85.8706716501462,"Cuenca","Cuenca"
2020-03-08,17,1691800.78528571,121547.153857143,93.1798080118327,"Girona","Girona"
2020-03-08,18,2373546.91228571,87369.0634285714,96.3723952029335,"Granada","Granada"
2020-03-08,19,438235.021857143,105325.213571429,80.5372963020603,"Guadalajara","Guadalajara"
2020-03-08,20,1689660.75014286,74358.5587142857,95.7753005021209,"Gipuzkoa","Gipuzkoa"
2020-03-08,21,1170805.435,51833.9544285714,95.690987672505,"Huelva","Huelva"
2020-03-08,22,496986.506285714,46782.0858571429,91.2704584739769,"Huesca","Huesca"
2020-03-08,23,1290603.98171429,57278.0832857143,95.7034369158897,"Jaen","Jaen"
2020-03-08,24,1222805.736,40596.025,96.7330343616856,"Leon","Leon"
2020-03-08,25,952896.885857143,63534.2352857143,93.6245146421029,"Lleida","Lleida"
2020-03-08,26,791209.662,72865.9222857143,91.5713480251875,"La Rioja","La Rioja"
2020-03-08,27,872437.697428571,55613.6377142857,93.9278154187268,"Lugo","Lugo"
2020-03-08,28,18624218.9187143,441921.295428571,97.6566668401084,"Community of Madrid","Community of Madrid"
2020-03-08,29,4585143.169,106233.764142857,97.6923310098741,"Malaga","Malaga"
2020-03-08,30,4170908.975,150556.410714286,96.5030624630028,"Region of Murcia","Region of Murcia"
2020-03-08,31,1579126.59614286,91716.5742857143,94.4774496423939,"Navarre","Navarre"
2020-03-08,32,841570.735571429,42448.3922857143,95.1311272484519,"Province of Ourense","Province of Ourense"
2020-03-08,33,2808154.363,39651.7375714286,98.5755494676631,"Asturias","Asturias"
2020-03-08,34,368571.023,30748.1988571429,92.2308698991095,"Palencia","Palencia"
2020-03-08,35,3299716.56228571,11007.4817142857,99.6653393003477,"Las Palmas","Las Palmas"
2020-03-08,35,3176447.51671429,11041.3015714286,99.6498352647735,"Las Palmas","Las Palmas"
2020-03-08,35,3053178.47114286,11075.1214285714,99.6343312291992,"Las Palmas","Las Palmas"
2020-03-08,36,2910932.94757143,107747.616285714,96.3867913509223,"Pontevedra","Pontevedra"
2020-03-08,37,844966.023285714,35169.1847142857,95.9017839909027,"Salamanca","Salamanca"
2020-03-08,38,2817958.00042857,9115.36771428572,99.6773782085433,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-08,38,2717449.39814286,8913.02671428572,99.6720268665565,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-08,38,2616940.79585714,8710.68571428572,99.6666755245696,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-08,38,2579228.93614286,8821.97628571429,99.6575326414004,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-08,39,1588144.42371429,57196.735,96.4695917483177,"Cantabria","Cantabria"
2020-03-08,40,303665.232857143,32145.1491428571,90.2955690824634,"Segovia","Segovia"
2020-03-08,41,5093461.95057143,162508.304,96.8727161665076,"Seville","Seville"
2020-03-08,42,165840.207857143,12113.4517142857,93.0717651313293,"Soria","Soria"
2020-03-08,43,1777130.73128571,108624.071714286,94.1436403446594,"Tarragona","Tarragona"
2020-03-08,44,226796.468857143,26621.3441428571,89.3158694903312,"Teruel","Teruel"
2020-03-08,45,1372312.41042857,218286.011428571,86.1938426348971,"Toledo","Toledo"
2020-03-08,46,6956743.20857143,165337.489285714,97.6598251178482,"Valencia","Valencia"
2020-03-08,47,1410334.61085714,66066.3992857143,95.4635965662332,"Valladolid","Valladolid"
2020-03-08,48,3069764.29328571,123466.491571429,96.1440902799156,"Biscay","Biscay"
2020-03-08,49,361057.183571429,33323.5828571429,91.4767446305222,"Zamora","Zamora"
2020-03-08,50,2390877.32714286,89800.6935714286,96.3005757966434,"Zaragoza","Zaragoza"
2020-03-08,51,247677.643142857,3995.35685714286,98.3941558560543,"Ceuta","Ceuta"
2020-03-08,52,237486.054,1156.70885714286,99.5138011729257,"Melilla","Melilla"
2020-03-09,1,803921.253857143,91885.1664285714,89.772123918344,"Alava","Alava"
2020-03-09,2,858051.090714286,60372.7701428571,93.3393981015794,"Albacete","Albacete"
2020-03-09,3,4873782.08057143,174214.92,96.5141204252111,"Alicante","Alicante"
2020-03-09,4,1872158.66728571,54477.9038571429,97.1232133606285,"Almeria","Almeria"
2020-03-09,5,282729.963142857,34399.5997142857,89.0073694661673,"Avila","Avila"
2020-03-09,6,1468220.04485714,49537.7877142857,96.6892636286955,"Badajoz","Badajoz"
2020-03-09,7,2757724.45071429,11959.0191428571,99.5646849580234,"Balearic Islands","Balearic Islands"
2020-03-09,7,2814491.32642857,12059.7631428571,99.5687414484915,"Balearic Islands","Balearic Islands"
2020-03-09,7,2871258.20214286,12160.5071428571,99.5727979389596,"Balearic Islands","Balearic Islands"
2020-03-09,8,15766086.343,265296.039714286,98.3140329997599,"Barcelona","Barcelona"
2020-03-09,9,849829.237142857,59016.6394285714,93.4390811360315,"Burgos","Burgos"
2020-03-09,10,735585.484428571,46242.2795714286,93.9957399773456,"Caceres","Caceres"
2020-03-09,11,3387801.22171429,93165.2441428571,97.2807850794313,"Cadiz","Cadiz"
2020-03-09,12,1516682.87085714,82038.7497142857,94.8137215122327,"Castellon","Castellon"
2020-03-09,13,1004283.29585714,54563.6068571429,94.7910395574744,"Ciudad Real","Ciudad Real"
2020-03-09,14,2017336.97528571,88541.5527142857,95.7500229521341,"Cordoba","Cordoba"
2020-03-09,15,3408450.80485714,115711.141428571,96.6826678510022,"A Coruna","A Coruna"
2020-03-09,16,301558.931285714,48344.9302857143,86.0470265646514,"Cuenca","Cuenca"
2020-03-09,17,1687230.63585714,121630.173428571,93.1606377546789,"Girona","Girona"
2020-03-09,18,2395792.76057143,85990.8774285714,96.4555839072461,"Granada","Granada"
2020-03-09,19,436090.006428571,103982.775142857,80.6566104337461,"Guadalajara","Guadalajara"
2020-03-09,20,1681707.606,73754.5092857143,95.7896728898204,"Gipuzkoa","Gipuzkoa"
2020-03-09,21,1181677.84857143,50304.9715714286,95.8455200314434,"Huelva","Huelva"
2020-03-09,22,494540.507714286,45811.3884285714,91.396801815695,"Huesca","Huesca"
2020-03-09,23,1307906.63871429,56403.3085714286,95.8177186180014,"Jaen","Jaen"
2020-03-09,24,1219730.49,40064.517,96.7652329597056,"Leon","Leon"
2020-03-09,25,949138.082285714,62701.2347142857,93.6794507547721,"Lleida","Lleida"
2020-03-09,26,784911.585857143,71667.8585714286,91.6336677221872,"La Rioja","La Rioja"
2020-03-09,27,870220.217571429,55586.4457142857,93.9175965313643,"Lugo","Lugo"
2020-03-09,28,18775846.1188571,441466.650428571,97.6746755073284,"Community of Madrid","Community of Madrid"
2020-03-09,29,4587601.21428571,103957.371714286,97.7391374647842,"Malaga","Malaga"
2020-03-09,30,4173476.07542857,149918.615428571,96.5187522282855,"Region of Murcia","Region of Murcia"
2020-03-09,31,1572352.24671429,90721.5865714286,94.5108985436132,"Navarre","Navarre"
2020-03-09,32,840377.024571429,42424.473,95.1281886120103,"Province of Ourense","Province of Ourense"
2020-03-09,33,2811762.12942857,38599.7754285714,98.6120299752972,"Asturias","Asturias"
2020-03-09,34,366673.994857143,30677.8631428571,92.2147191290779,"Palencia","Palencia"
2020-03-09,35,3046440.49,10649.6104285714,99.6454907611054,"Las Palmas","Las Palmas"
2020-03-09,35,3113167.42357143,10512.4591428571,99.6550738651364,"Las Palmas","Las Palmas"
2020-03-09,35,3179894.35714286,10375.3078571429,99.6646569691675,"Las Palmas","Las Palmas"
2020-03-09,36,2911442.32857143,107930.379285714,96.3817591353937,"Pontevedra","Pontevedra"
2020-03-09,37,845755.886714286,34921.2194285714,95.9306365436314,"Salamanca","Salamanca"
2020-03-09,38,2637108.93314286,8755.88257142857,99.6652619572672,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-09,38,2694988.93014286,8689.78885714286,99.6729912731339,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-09,38,2752868.92714286,8623.69514285714,99.6807205890007,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-09,38,2848460.78385714,8446.31085714286,99.6975927880366,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-09,39,1593982.59328571,56518.1614285714,96.5193142427265,"Cantabria","Cantabria"
2020-03-09,40,301975.762428571,31725.6244285714,90.3653277229773,"Segovia","Segovia"
2020-03-09,41,5140719.66528571,162263.287857143,96.9019928737045,"Seville","Seville"
2020-03-09,42,165863.542285714,11928.3257142857,93.1669518282897,"Soria","Soria"
2020-03-09,43,1775374.06742857,108969.370428571,94.1220000095986,"Tarragona","Tarragona"
2020-03-09,44,227375.394714286,26242.9027142857,89.47293069619,"Teruel","Teruel"
2020-03-09,45,1368751.136,217395.958428571,86.212416270346,"Toledo","Toledo"
2020-03-09,46,6963059.89457143,165446.435428571,97.6602876793292,"Valencia","Valencia"
2020-03-09,47,1409408.57214286,65876.734,95.4728417016131,"Valladolid","Valladolid"
2020-03-09,48,3071435.60028571,122794.474142857,96.1651101852963,"Biscay","Biscay"
2020-03-09,49,360718.522714286,33084.9301428571,91.523878824176,"Zamora","Zamora"
2020-03-09,50,2382362.10357143,89257.4015714286,96.3110034397158,"Zaragoza","Zaragoza"
2020-03-09,51,248459.787428571,3871.35871428571,98.4441359216534,"Ceuta","Ceuta"
2020-03-09,52,237683.04,1111.29628571429,99.5323197841638,"Melilla","Melilla"
2020-03-10,1,789380.655142857,90664.6062857143,89.7271481861952,"Alava","Alava"
2020-03-10,2,860290.036857143,60668.1201428571,93.3243339575331,"Albacete","Albacete"
2020-03-10,3,4876449.92085714,173651.041142857,96.5259925040856,"Alicante","Alicante"
2020-03-10,4,1889603.69442857,53577.3502857143,97.1838617285415,"Almeria","Almeria"
2020-03-10,5,283254.024571429,34513.1088571429,88.9909926170644,"Avila","Avila"
2020-03-10,6,1471795.147,49607.2205714286,96.6913727122579,"Badajoz","Badajoz"
2020-03-10,7,2941489.66571429,11889.1862857143,99.5894156437957,"Balearic Islands","Balearic Islands"
2020-03-10,7,3064259.45528571,11590.7787142857,99.6157241994459,"Balearic Islands","Balearic Islands"
2020-03-10,7,3187029.24485714,11292.3711428571,99.6420327550962,"Balearic Islands","Balearic Islands"
2020-03-10,8,15728732.9017143,264541.963428571,98.3153373004189,"Barcelona","Barcelona"
2020-03-10,9,854265.586428571,59432.9,93.4254491915677,"Burgos","Burgos"
2020-03-10,10,737015.115571429,45989.2484285714,94.0337910572709,"Caceres","Caceres"
2020-03-10,11,3386812.95214286,91775.5537142857,97.3174340683623,"Cadiz","Cadiz"
2020-03-10,12,1519763.52542857,82352.867,94.8046006252862,"Castellon","Castellon"
2020-03-10,13,1009167.33228571,54553.1454285714,94.8124514284563,"Ciudad Real","Ciudad Real"
2020-03-10,14,2018576.22642857,87394.9445714286,95.8020617810794,"Cordoba","Cordoba"
2020-03-10,15,3413617.90614286,116032.504857143,96.6783499075056,"A Coruna","A Coruna"
2020-03-10,16,303342.004857143,48479.0794285714,86.0745067502107,"Cuenca","Cuenca"
2020-03-10,17,1685594.80057143,121421.879428571,93.1662255803859,"Girona","Girona"
2020-03-10,18,2395350.48085714,84766.0872857143,96.5009536363969,"Granada","Granada"
2020-03-10,19,437356.115142857,103762.578142857,80.7281852599978,"Guadalajara","Guadalajara"
2020-03-10,20,1689972.57614286,73709.3701428572,95.8090498040379,"Gipuzkoa","Gipuzkoa"
2020-03-10,21,1183872.08628571,50001.0312857143,95.8742526387489,"Huelva","Huelva"
2020-03-10,22,494435.09,45948.4501428571,91.3725643901407,"Huesca","Huesca"
2020-03-10,23,1311636.14342857,55793.6521428572,95.868477263412,"Jaen","Jaen"
2020-03-10,24,1221224.64885714,40524.0625714286,96.734666684224,"Leon","Leon"
2020-03-10,25,950098.445142857,62540.5858571429,93.6985145761001,"Lleida","Lleida"
2020-03-10,26,783519.709571429,71588.0155714286,91.6292234946168,"La Rioja","La Rioja"
2020-03-10,27,871771.019571429,55832.4312857143,93.9021136373805,"Lugo","Lugo"
2020-03-10,28,18688350.0735714,441987.819,97.6635797501761,"Community of Madrid","Community of Madrid"
2020-03-10,29,4580424.91642857,102722.949,97.7609311223675,"Malaga","Malaga"
2020-03-10,30,4178409.509,149577.621142857,96.5294786119544,"Region of Murcia","Region of Murcia"
2020-03-10,31,1571127.078,90603.572,94.5136210067668,"Navarre","Navarre"
2020-03-10,32,841923.466714286,42563.337,95.120990616121,"Province of Ourense","Province of Ourense"
2020-03-10,33,2813744.567,39199.8548571429,98.5932234088671,"Asturias","Asturias"
2020-03-10,34,368350.377428571,30836.1955714286,92.2089483544012,"Palencia","Palencia"
2020-03-10,35,3257786.63114286,10113.0968571429,99.6783731146869,"Las Palmas","Las Palmas"
2020-03-10,35,3385483.036,9528.70628571429,99.7091697236556,"Las Palmas","Las Palmas"
2020-03-10,35,3513179.44085714,8944.31571428571,99.7399663326244,"Las Palmas","Las Palmas"
2020-03-10,36,2921142.60142857,108361.637,96.3784792880029,"Pontevedra","Pontevedra"
2020-03-10,37,848528.061714286,34912.6624285714,95.9407696038125,"Salamanca","Salamanca"
2020-03-10,38,2952933.688,8183.13485714286,99.7178330639591,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-10,38,3057406.59214286,7919.95885714286,99.7380733398816,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-10,38,3161879.49628571,7656.78285714286,99.758313615804,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-10,38,3170760.54371429,7570.99114285714,99.7616816926906,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-10,39,1599157.03014286,57401.853,96.4795338174478,"Cantabria","Cantabria"
2020-03-10,40,302874.520571429,31807.2355714286,90.3648590883505,"Segovia","Segovia"
2020-03-10,41,5135581.22828571,160433.864857143,96.9312961011051,"Seville","Seville"
2020-03-10,42,166902.210714286,12128.1874285714,93.0998043961903,"Soria","Soria"
2020-03-10,43,1773579.508,109187.067,94.1069578130471,"Tarragona","Tarragona"
2020-03-10,44,227130.605857143,26180.0208571429,89.4862171758647,"Teruel","Teruel"
2020-03-10,45,1375845.547,217186.265,86.2777173289037,"Toledo","Toledo"
2020-03-10,46,6960635.13028571,164989.258428571,97.6655254906079,"Valencia","Valencia"
2020-03-10,47,1408977.08342857,66323.1945714286,95.4445737334967,"Valladolid","Valladolid"
2020-03-10,48,3076853.67914286,122463.288428571,96.1801335329442,"Biscay","Biscay"
2020-03-10,49,363755.905,33276.7541428571,91.5377928804633,"Zamora","Zamora"
2020-03-10,50,2376470.31671429,88960.3041428571,96.3151281062086,"Zaragoza","Zaragoza"
2020-03-10,51,250200.101285714,3823.57,98.468892343596,"Ceuta","Ceuta"
2020-03-10,52,238176.201714286,1091.16971428571,99.5409248578452,"Melilla","Melilla"
2020-03-11,1,777320.751714286,89500.0087142857,89.7074390600122,"Alava","Alava"
2020-03-11,2,861288.317285714,60859.1378571429,93.3120193168694,"Albacete","Albacete"
2020-03-11,3,4870764.02857143,172821.574,96.5377470293353,"Alicante","Alicante"
2020-03-11,4,1904800.66442857,52506.4547142857,97.2502467955848,"Almeria","Almeria"
2020-03-11,5,284313.960571429,34449.0292857143,89.0389902286702,"Avila","Avila"
2020-03-11,6,1486760.65985714,49862.7322857143,96.7012542818742,"Badajoz","Badajoz"
2020-03-11,7,3310330.96085714,11119.9862857143,99.6646533330568,"Balearic Islands","Balearic Islands"
2020-03-11,7,3324327.47514286,10873.9441428571,99.6735265697351,"Balearic Islands","Balearic Islands"
2020-03-11,7,3338323.98942857,10627.902,99.6823998064135,"Balearic Islands","Balearic Islands"
2020-03-11,8,15683562.9742857,263275.316285714,98.3189604724203,"Barcelona","Barcelona"
2020-03-11,9,853751.456571429,59258.9784285714,93.4389565675903,"Burgos","Burgos"
2020-03-11,10,736867.993285714,46470.17,93.9781223047572,"Caceres","Caceres"
2020-03-11,11,3381934.55657143,90475.3408571428,97.3496268304736,"Cadiz","Cadiz"
2020-03-11,12,1523098.37942857,82264.7181428571,94.8189681969177,"Castellon","Castellon"
2020-03-11,13,1013655.36571429,54568.8891428571,94.8297162766938,"Ciudad Real","Ciudad Real"
2020-03-11,14,2019767.67042857,86619.6864285714,95.8380835817932,"Cordoba","Cordoba"
2020-03-11,15,3412774.13842857,116022.854714286,96.6779287061542,"A Coruna","A Coruna"
2020-03-11,16,305309.986857143,48579.0764285714,86.1160476025282,"Cuenca","Cuenca"
2020-03-11,17,1686127.61514286,121417.927571429,93.168046411489,"Girona","Girona"
2020-03-11,18,2391561.66671429,84132.1165714286,96.520590469609,"Granada","Granada"
2020-03-11,19,437651.202142857,102623.835,80.8967601991571,"Guadalajara","Guadalajara"
2020-03-11,20,1690333.05057143,73131.2865714286,95.8385273754163,"Gipuzkoa","Gipuzkoa"
2020-03-11,21,1184789.11185714,49636.7597142857,95.9038663643772,"Huelva","Huelva"
2020-03-11,22,496223.091285714,46101.0862857143,91.3704398422326,"Huesca","Huesca"
2020-03-11,23,1312348.50542857,55535.6448571429,95.8875708705126,"Jaen","Jaen"
2020-03-11,24,1220751.72657143,40945.4914285714,96.7029455880571,"Leon","Leon"
2020-03-11,25,951725.633142857,62447.5694285714,93.7147193640562,"Lleida","Lleida"
2020-03-11,26,773714.641142857,70641.352,91.6331976969565,"La Rioja","La Rioja"
2020-03-11,27,871701.446714286,56041.2992857143,93.8814082322954,"Lugo","Lugo"
2020-03-11,28,18272976.1857143,442130.785428571,97.6175270522266,"Community of Madrid","Community of Madrid"
2020-03-11,29,4567785.59971429,101741.655571429,97.7758834382853,"Malaga","Malaga"
2020-03-11,30,4176404.58128571,148424.710714286,96.5525341856995,"Region of Murcia","Region of Murcia"
2020-03-11,31,1568038.54942857,90045.9092857143,94.5342279378003,"Navarre","Navarre"
2020-03-11,32,841180.744714286,42806.9172857143,95.0924787839474,"Province of Ourense","Province of Ourense"
2020-03-11,33,2808750.589,39045.7324285714,98.596395290812,"Asturias","Asturias"
2020-03-11,34,369755.579285714,30913.872,92.2161429267192,"Palencia","Palencia"
2020-03-11,35,3635992.28628571,8194.048,99.7750110249616,"Las Palmas","Las Palmas"
2020-03-11,35,3642274.06728571,7903.11114285714,99.7833921498185,"Las Palmas","Las Palmas"
2020-03-11,35,3648555.84828571,7612.17428571429,99.7917732746754,"Las Palmas","Las Palmas"
2020-03-11,36,2926998.74285714,108784.700714286,96.3715143613083,"Pontevedra","Pontevedra"
2020-03-11,37,849679.156285714,34820.184,95.9541678052803,"Salamanca","Salamanca"
2020-03-11,38,3174059.36942857,7389.28442857143,99.7676708586769,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-11,38,3177358.19514286,7207.57771428572,99.7736600246633,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-11,38,3180657.02085714,7025.871,99.7796491906497,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-11,38,3175074.79914286,6929.956,99.7822702797495,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-11,39,1601985.74185714,57447.2948571429,96.4820564008453,"Cantabria","Cantabria"
2020-03-11,40,303483.343285714,31740.7698571429,90.3970249962101,"Segovia","Segovia"
2020-03-11,41,5123991.61085714,159301.224857143,96.9454395306537,"Seville","Seville"
2020-03-11,42,168323.648285714,12143.7425714286,93.1328467007891,"Soria","Soria"
2020-03-11,43,1771457.21842857,108876.309571429,94.1164000677979,"Tarragona","Tarragona"
2020-03-11,44,226328.392857143,26055.2035714286,89.5030360107282,"Teruel","Teruel"
2020-03-11,45,1379806.94457143,215382.348,86.4021352967095,"Toledo","Toledo"
2020-03-11,46,6938865.19085714,164229.080714286,97.6692622108481,"Valencia","Valencia"
2020-03-11,47,1408555.67642857,66350.7128571429,95.4418611630847,"Valladolid","Valladolid"
2020-03-11,48,3076089.30185714,121707.247,96.2002397362426,"Biscay","Biscay"
2020-03-11,49,364797.494,33445.9352857143,91.5200463501571,"Zamora","Zamora"
2020-03-11,50,2360125.10542857,84769.2771428571,96.4361291634681,"Zaragoza","Zaragoza"
2020-03-11,51,249977.940142857,3761.22314285714,98.4907425470264,"Ceuta","Ceuta"
2020-03-11,52,238507.763142857,1082.26714285714,99.5449522309469,"Melilla","Melilla"
2020-03-12,1,752424.964142857,87758.7927142857,89.5980100732526,"Alava","Alava"
2020-03-12,2,859119.844428572,60851.8065714286,93.2990176040968,"Albacete","Albacete"
2020-03-12,3,4851342.80557143,171188.370142857,96.5559797884483,"Alicante","Alicante"
2020-03-12,4,1896433.79742857,52261.9527142857,97.251828852322,"Almeria","Almeria"
2020-03-12,5,281720.973285714,34425.7392857143,88.9740006595183,"Avila","Avila"
2020-03-12,6,1485828.37785714,49588.7711428571,96.7162964993663,"Badajoz","Badajoz"
2020-03-12,7,3347108.15542857,10514.0935714286,99.6868130157379,"Balearic Islands","Balearic Islands"
2020-03-12,7,3342427.73357143,10772.35,99.6786650106944,"Balearic Islands","Balearic Islands"
